product_id,product,mail_class,fy,volume,revenue,attributable_cost,volume_variable_cost,product_specific_cost,rev_pc,attributable_cost_pc,cont_pc,cost_coverage,weight,weight_pc,contribution
83,Total Package Services (Domestic),Summary,2009,730276984.0,1669697672.0,1723658214.0,1723658214.0,0.0,2.28638956,2.36028007,-0.07389052,0.96869417,1872017696.0,2.56343516,-53960542.47496009
83,Total Package Services (Domestic),Summary,2010,658217590.0,1498474224.0,1686027280.0,1686027280.0,0.0,2.27656363,2.56150444,-0.28494081,0.88876037,1690765000.0,2.56870224,-187553055.5082769
83,Total Package Services (Domestic),Summary,2011,675159525.0,1581306770.0,1692165059.0,1692165059.0,0.0,2.34212317,2.50631887,-0.1641957,0.93448731,1783890445.0,2.64217622,-110858288.89223504
83,Total Package Services (Domestic),Summary,2012,645222215.0,1589220929.0,1636582879.0,1636582879.0,0.0,2.46305985,2.53646394,-0.07340409,0.97106046,1757238297.0,2.72346217,-47361950.21348405
83,Total Package Services (Domestic),Summary,2013,570075693.0,1117810677.0,1106897792.0,1105791748.0,1106044.0,1.96081098,1.94166811,0.01914287,1.00985898,1404424716.0,2.46357586,10912885.28742409
83,Total Package Services (Domestic),Summary,2014,549316106.0,817788481.0,729905268.0,729190380.0,714888.0,1.48873931,1.32875272,0.15998659,1.12040359,1213274543.0,2.20870011,87883213.27590108
83,Total Package Services (Domestic),Summary,2015,564576072.0,806076824.0,768081692.0,767929700.0,151992.0,1.42775591,1.36045739,0.06729852,1.04946757,1235191301.0,2.18782085,37995132.41630292
83,Total Package Services (Domestic),Summary,2016,591172587.0,799387481.0,781462576.0,780895509.0,567067.0,1.35220661,1.32188568,0.03032093,1.02293764,1263082965.0,2.13657228,17924904.95996594
83,Total Package Services (Domestic),Summary,2017,619888448.0,801131274.0,772962873.0,771090779.0,0.0,1.29237974,1.24693866,0.04544108,1.03644211,1314260351.0,2.12015622,28168400.73979592
83,Total Package Services (Domestic),Summary,2018,640425285.0,827906693.0,804566309.0,799951094.0,0.0,1.29274517,1.25630004,0.03644513,1.02900989,1341507353.0,2.09471329,23340384.11148095
83,Total Package Services (Domestic),Summary,2019,621696006.0,821420094.0,846938594.0,842906197.0,0.0,1.32125683,1.36230342,-0.04104659,0.96986972,1279554587.0,2.05816762,-25518500.22787904
83,Total Package Services (Domestic),Summary,2020,570861201.0,832289084.0,898530779.0,894448025.0,0.0,1.4579535,1.57399168,-0.11603818,0.92627777,1159435656.0,2.031029,-66241694.88708198
83,Total Package Services (Domestic),Summary,2021,517324377.0,834753854.0,895234124.0,891614518.0,0.0,1.61359853,1.73050829,-0.11690976,0.93244195,1068108523.0,2.06467851,-60480270.48422599
83,Total Package Services (Domestic),Summary,2022,475231985.0,857969262.0,839673803.0,838086469.0,0.0,1.80536935,1.7668714,0.03849795,1.02178877,997238054.0,2.09842369,18295459.14394092
83,Total Package Services (Domestic),Summary,2023,434811359.0,893602593.0,872523466.0,870176761.0,0.0,2.05515007,2.00667128,0.04847879,1.02415881,908403104.0,2.08918899,21079126.82792902
82,Total Periodicals (Domestic),Summary,2008,8605226692.0,2294856567.0,2732149043.0,2732128043.0,21000.0,0.26668171,0.31749879,-0.05081708,0.8399456,3676909112.0,0.42728788,-437292476.3224349
82,Total Periodicals (Domestic),Summary,2009,7953715037.0,2038144039.0,2679983181.0,2679983181.0,0.0,0.25625057,0.33694735,-0.08069677,0.76050628,3032361961.0,0.38125102,-641839142.3306642
82,Total Periodicals (Domestic),Summary,2010,7269469586.0,1878834624.0,2489838263.0,2489409508.0,428755.0,0.25845553,0.34250618,-0.08405065,0.75460107,2777972276.0,0.38214236,-611003639.2782559
82,Total Periodicals (Domestic),Summary,2011,7076739466.0,1821135301.0,2430023509.0,2429621112.0,402397.0,0.25734101,0.3433818,-0.08604078,0.74943115,2725406113.0,0.38512173,-608888207.7010899
82,Total Periodicals (Domestic),Summary,2012,6741350951.0,1731485915.0,2401602009.0,2401089699.0,512310.0,0.25684554,0.35624937,-0.09940383,0.72097121,2535488350.0,0.37610983,-670116094.1397791
82,Total Periodicals (Domestic),Summary,2013,6358973466.0,1658163879.0,2179022359.0,2178451747.0,570612.0,0.26075968,0.34266889,-0.08190921,0.7609669,2422307207.0,0.3809274,-520858479.951241
82,Total Periodicals (Domestic),Summary,2014,6044714529.0,1625340235.0,2134172337.0,2133666717.0,505620.0,0.26888619,0.35306421,-0.08417802,0.76157872,2274976942.0,0.37635804,-508832102.383445
82,Total Periodicals (Domestic),Summary,2015,5838174928.0,1589220319.0,2101077203.0,2100589664.0,487539.0,0.27221184,0.35988596,-0.08767413,0.75638359,2167761959.0,0.37130815,-511856884.0453489
82,Total Periodicals (Domestic),Summary,2016,5586182202.0,1506713112.0,2037218879.0,2036739073.0,479805.0,0.26972144,0.36468894,-0.0949675,0.73959314,2057665187.0,0.3683491,-530505766.595144
82,Total Periodicals (Domestic),Summary,2017,5300745365.0,1374738835.0,1982797760.0,1977025178.0,0.0,0.25934821,0.37406018,-0.11471197,0.69333286,1921972209.0,0.36258527,-608058924.9643259
82,Total Periodicals (Domestic),Summary,2018,4993329271.0,1276700430.0,1889643523.0,1884032058.0,0.0,0.2556812,0.37843359,-0.12275239,0.67563031,1744287752.0,0.3493236,-612943092.6973789
82,Total Periodicals (Domestic),Summary,2019,4634618136.0,1194076938.0,1864918389.0,1860188535.0,0.0,0.257643,0.40238879,-0.14474579,0.64028375,1572262516.0,0.33924316,-670841451.307404
82,Total Periodicals (Domestic),Summary,2020,4006079013.0,1023837593.0,1797919866.0,1793703857.0,0.0,0.25557099,0.4487979,-0.19322691,0.56945674,1283381933.0,0.32035862,-774082273.499666
82,Total Periodicals (Domestic),Summary,2021,3679024827.0,942284441.0,1769468929.0,1765935161.0,0.0,0.25612343,0.4809614,-0.22483797,0.53252387,1159792189.0,0.31524446,-827184487.6085191
82,Total Periodicals (Domestic),Summary,2022,3400363948.0,954652882.0,1570332273.0,1567249166.0,0.0,0.28075021,0.461813,-0.18106279,0.6079305,1055232183.0,0.31032919,-615679390.6767759
82,Total Periodicals (Domestic),Summary,2023,2992934598.0,922677264.0,1535967076.0,1533366717.0,0.0,0.30828514,0.51319767,-0.20491253,0.60071422,883205286.0,0.29509675,-613289812.4561889
91,Total Special Services (Domestic),Summary,2008,1683001992.0,2806486684.0,2154282938.0,2150785192.0,3497746.0,1.66754805,1.280024,0.38752405,1.30274749,0.0,0.0,652203745.761395
91,Total Special Services (Domestic),Summary,2009,1751233393.0,2788085391.0,2171819111.0,2167377869.0,4441242.0,1.59206957,1.24016543,0.35190414,1.28375581,0.0,0.0,616266280.3322301
91,Total Special Services (Domestic),Summary,2010,2040572936.0,2930368448.0,2136080263.0,2104539290.0,31540973.0,1.43605181,1.04680417,0.38924763,1.37184379,0.0,0.0,794288184.9214911
91,Total Special Services (Domestic),Summary,2011,2103180638.0,2743500703.0,2091219146.0,2074871077.0,16348068.0,1.3044532,0.99431267,0.31014053,1.31191449,0.0,0.0,652281557.433846
91,Total Special Services (Domestic),Summary,2012,2386164319.0,2288311701.0,1809947385.0,1796211898.0,13735487.0,0.95899167,0.7585175,0.20047417,1.26429736,0.0,0.0,478364316.2120409
91,Total Special Services (Domestic),Summary,2013,2913127941.0,2013971280.0,1320596130.0,1306857375.0,13874755.0,0.69134323,0.45332583,0.2380174,1.52504709,0.0,0.0,693375150.174248
91,Total Special Services (Domestic),Summary,2014,3446534323.0,1999978053.0,1312903897.0,1306087318.0,6816579.0,0.58028671,0.38093452,0.19935219,1.52332403,0.0,0.0,687074155.697418
91,Total Special Services (Domestic),Summary,2015,4052838217.0,1882775595.0,1161676156.0,1154668407.0,7007749.0,0.4645573,0.28663275,0.17792456,1.6207405,0.0,0.0,721099438.5723131
91,Total Special Services (Domestic),Summary,2016,4810280486.0,1789682103.0,1177937863.0,1167870496.0,10067367.0,0.37205359,0.24487925,0.12717434,1.5193349,0.0,0.0,611744239.631428
91,Total Special Services (Domestic),Summary,2017,5432969813.0,1760827676.0,1276728646.0,1254950551.0,0.0,0.3241004,0.23499645,0.08910394,1.37917143,0.0,0.0,484099029.9908571
91,Total Special Services (Domestic),Summary,2018,5788513926.0,1689930417.0,1274460027.0,1254919952.0,0.0,0.29194547,0.2201705,0.07177497,1.32599719,0.0,0.0,415470390.37176895
91,Total Special Services (Domestic),Summary,2019,5869825251.0,1728836977.0,1237086270.0,1217496372.0,0.0,0.29452955,0.21075351,0.08377604,1.39750721,0.0,0.0,491750707.477546
91,Total Special Services (Domestic),Summary,2020,1980825927.0,1659702433.0,1139172735.0,1119855764.0,0.0,0.83788404,0.57509987,0.26278417,1.45693658,0.0,0.0,520529697.7918141
91,Total Special Services (Domestic),Summary,2021,399002921.0,1647607626.0,1157287836.0,1137284919.0,0.0,4.12931219,2.90044953,1.22886266,1.42368007,0.0,0.0,490319789.92366195
91,Total Special Services (Domestic),Summary,2022,407895135.0,1846343899.0,1133521427.0,1109713671.0,0.0,4.52651611,2.77895304,1.74756307,1.62885664,0.0,0.0,712822472.364855
91,Total Special Services (Domestic),Summary,2023,374436025.0,1877338292.0,1119367424.0,1100467449.0,0.0,5.01377583,2.98947577,2.02430006,1.67714215,0.0,0.0,757970868.249583
